Column 3	Column 4
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/1/_addressesAndPartitions, type=NodeDeleted, state=SyncConnected)
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/1/_addressesAndPartitions, type=NodeDeleted, state=SyncConnected)
INFO  	MasterThread:130 - masterThread: Coordination of superstep 2 took 0.193 seconds ended with state THIS_SUPERSTEP_DONE and is now on superstep 3
INFO  	NettyClient:477 - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
INFO  	PartitionBalancer:220 - balancePartitionsAcrossWorkers: Using algorithm static
INFO  	PartitionUtils:143 - analyzePartitionStats: [Worker(hostname=127.0.0.1, MRtaskID=2, port=30012):(v=2, e=5),Worker(hostname=127.0.0.1, MRtaskID=1, port=30011):(v=2, e=5),Worker(hostname=127.0.0.1, MRtaskID=3, port=30003):(v=1, e=2),]
INFO  	PartitionUtils:145 - analyzePartitionStats: Vertices - Mean: 1, Min: Worker(hostname=127.0.0.1, MRtaskID=3, port=30003) - 1, Max: Worker(hostname=127.0.0.1, MRtaskID=1, port=30011) - 2
INFO  	PartitionUtils:157 - analyzePartitionStats: Edges - Mean: 4, Min: Worker(hostname=127.0.0.1, MRtaskID=3, port=30003) - 2, Max: Worker(hostname=127.0.0.1, MRtaskID=1, port=30011) - 5
INFO  	BspService:961 - process: partitionAssignmentsReadyChanged (partitions are assigned)
INFO  	BspService:961 - process: partitionAssignmentsReadyChanged (partitions are assigned)
INFO  	BspService:961 - process: partitionAssignmentsReadyChanged (partitions are assigned)
INFO  	BspServiceWorker:842 - startSuperstep: Master(hostname=127.0.0.1, MRtaskID=1, port=30021)
INFO  	BspServiceWorker:843 - startSuperstep: Ready for computation on superstep 3 since worker selection and vertex range assignments are done in /_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/3/_addressesAndPartitions
INFO  	NettyClient:477 - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
INFO  	BspServiceWorker:842 - startSuperstep: Master(hostname=127.0.0.1, MRtaskID=1, port=30021)
INFO  	BspServiceWorker:842 - startSuperstep: Master(hostname=127.0.0.1, MRtaskID=1, port=30021)
INFO  	BspServiceWorker:843 - startSuperstep: Ready for computation on superstep 3 since worker selection and vertex range assignments are done in /_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/3/_addressesAndPartitions
INFO  	BspServiceWorker:843 - startSuperstep: Ready for computation on superstep 3 since worker selection and vertex range assignments are done in /_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/3/_addressesAndPartitions
INFO  	NettyClient:477 - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0001, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.173
INFO  	NettyClient:477 - connectAllAddresses: Successfully added 0 connections, (0 total connected) 0 failed, 0 failures total.
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0002, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.174
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0001, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.173
INFO  	BspServiceWorker:1768 - sendWorkerPartitions: Done sending all my partitions.
INFO  	BspServiceMaster:1374 - barrierOnWorkerList: 0 out of 3 workers finished on superstep 3 on path /_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/3/_workerFinishedDir
INFO  	BspServiceMaster:1383 - barrierOnWorkerList: Waiting on [127.0.0.1_1, 127.0.0.1_3, 127.0.0.1_2]
INFO  	BspServiceWorker:1768 - sendWorkerPartitions: Done sending all my partitions.
INFO  	BspServiceWorker:1833 - exchangeVertexPartitions: Done with exchange.
INFO  	BspServiceWorker:1768 - sendWorkerPartitions: Done sending all my partitions.
INFO  	BspServiceWorker:1833 - exchangeVertexPartitions: Done with exchange.
INFO  	BspServiceWorker:1833 - exchangeVertexPartitions: Done with exchange.
INFO  	GraphTaskManager:328 - execute: 3 partitions to process with 1 compute thread(s), originally 1 thread(s) on superstep 3
INFO  	GraphTaskManager:328 - execute: 3 partitions to process with 1 compute thread(s), originally 1 thread(s) on superstep 3
INFO  	GraphTaskManager:328 - execute: 3 partitions to process with 1 compute thread(s), originally 1 thread(s) on superstep 3
INFO  	ComputeCallable:194 - call: Computation took 8.22867E-4 secs for 3 partitions on superstep 3.  Flushing started
INFO  	ComputeCallable:194 - call: Computation took 6.8073E-4 secs for 3 partitions on superstep 3.  Flushing started
INFO  	ComputeCallable:194 - call: Computation took 6.80335E-4 secs for 3 partitions on superstep 3.  Flushing started
INFO  	BspServiceWorker:979 - finishSuperstep: Waiting on all requests, superstep 3 Memory (free/total/max) = 210.76M / 236.00M / 3499.00M
INFO  	BspServiceWorker:979 - finishSuperstep: Waiting on all requests, superstep 3 Memory (free/total/max) = 210.76M / 236.00M / 3499.00M
INFO  	BspServiceWorker:979 - finishSuperstep: Waiting on all requests, superstep 3 Memory (free/total/max) = 210.76M / 236.00M / 3499.00M
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0083, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.002
INFO  	WorkerAggregatorHandler:173 - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0083, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.002
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0083, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.002
INFO  	WorkerAggregatorHandler:173 - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
INFO  	WorkerAggregatorHandler:173 - finishSuperstep: Start gathering aggregators, workers will send their aggregated values once they are done with superstep computation
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0186, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.001
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0062, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.001
INFO  	BspServiceWorker:909 - finishSuperstep: Superstep 3, messages = 0 , message bytes = 0 , Memory (free/total/max) = 210.76M / 236.00M / 3499.00M
INFO  	BspServiceWorker:909 - finishSuperstep: Superstep 3, messages = 0 , message bytes = 0 , Memory (free/total/max) = 210.76M / 236.00M / 3499.00M
INFO  	NettyClient:724 - waitAllRequests: Finished all requests. MBytes/sec received = 0.0062, MBytesReceived = 0, ave received req MBytes = 0, secs waited = 0.001
INFO  	BspServiceWorker:909 - finishSuperstep: Superstep 3, messages = 0 , message bytes = 0 , Memory (free/total/max) = 210.76M / 236.00M / 3499.00M
INFO  	BspServiceWorker:70 - finishSuperstep: (waiting for rest of workers) ALL_EXCEPT_ZOOKEEPER - Attempt=0, Superstep=3
INFO  	BspServiceWorker:70 - finishSuperstep: (waiting for rest of workers) ALL_EXCEPT_ZOOKEEPER - Attempt=0, Superstep=3
INFO  	BspServiceWorker:70 - finishSuperstep: (waiting for rest of workers) ALL_EXCEPT_ZOOKEEPER - Attempt=0, Superstep=3
INFO  	BspServiceMaster:1027 - aggregateWorkerStats: Aggregation found (vtx=5,finVtx=5,edges=12,msgCount=0,msgBytesCount=0,haltComputation=false, checkpointStatus=NONE) on superstep = 3
INFO  	BspService:969 - process: superstepFinished signaled
INFO  	BspService:969 - process: superstepFinished signaled
INFO  	BspService:969 - process: superstepFinished signaled
INFO  	BspServiceMaster:1449 - coordinateSuperstep: Cleaning up old Superstep /_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/2
INFO  	BspServiceWorker:939 - finishSuperstep: Completed superstep 3 with global stats (vtx=5,finVtx=5,edges=12,msgCount=0,msgBytesCount=0,haltComputation=true, checkpointStatus=NONE) and classes (computation=org.apache.giraph.examples.SimpleShortestPathsComputation,combiner=null,incoming=null,outgoing=null)
INFO  	BspServiceWorker:939 - finishSuperstep: Completed superstep 3 with global stats (vtx=5,finVtx=5,edges=12,msgCount=0,msgBytesCount=0,haltComputation=true, checkpointStatus=NONE) and classes (computation=org.apache.giraph.examples.SimpleShortestPathsComputation,combiner=null,incoming=null,outgoing=null)
INFO  	GraphTaskManager:345 - execute: BSP application done (global vertices marked done)
INFO  	BspServiceWorker:939 - finishSuperstep: Completed superstep 3 with global stats (vtx=5,finVtx=5,edges=12,msgCount=0,msgBytesCount=0,haltComputation=true, checkpointStatus=NONE) and classes (computation=org.apache.giraph.examples.SimpleShortestPathsComputation,combiner=null,incoming=null,outgoing=null)
INFO  	GraphTaskManager:898 - cleanup: Starting for ALL_EXCEPT_ZOOKEEPER
INFO  	GraphTaskManager:345 - execute: BSP application done (global vertices marked done)
INFO  	GraphTaskManager:898 - cleanup: Starting for ALL_EXCEPT_ZOOKEEPER
INFO  	NettyClient:575 - stop: Halting netty client
INFO  	NettyClient:575 - stop: Halting netty client
INFO  	GraphTaskManager:345 - execute: BSP application done (global vertices marked done)
INFO  	GraphTaskManager:898 - cleanup: Starting for ALL_EXCEPT_ZOOKEEPER
INFO  	NettyClient:575 - stop: Halting netty client
INFO  	NettyClient:593 - stop: reached wait threshold, 3 connections closed, releasing resources now.
INFO  	NettyClient:593 - stop: reached wait threshold, 3 connections closed, releasing resources now.
INFO  	NettyClient:593 - stop: reached wait threshold, 3 connections closed, releasing resources now.
INFO  	BspServiceWorker:1880 - processEvent : partitionExchangeChildrenChanged (at least one worker is done sending partitions)
INFO  	BspServiceWorker:1880 - processEvent : partitionExchangeChildrenChanged (at least one worker is done sending partitions)
INFO  	BspServiceWorker:1880 - processEvent : partitionExchangeChildrenChanged (at least one worker is done sending partitions)
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/2/_superstepFinished, type=NodeDeleted, state=SyncConnected)
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/2/_superstepFinished, type=NodeDeleted, state=SyncConnected)
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/2/_superstepFinished, type=NodeDeleted, state=SyncConnected)
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/2/_addressesAndPartitions, type=NodeDeleted, state=SyncConnected)
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/2/_addressesAndPartitions, type=NodeDeleted, state=SyncConnected)
WARN  	BspService:997 - process: Unknown and unprocessed event (path=/_hadoopBsp/job-1453140158931-0001/_applicationAttemptsDir/0/_superstepDir/2/_addressesAndPartitions, type=NodeDeleted, state=SyncConnected)
INFO  	MasterThread:130 - masterThread: Coordination of superstep 3 took 0.155 seconds ended with state ALL_SUPERSTEPS_DONE and is now on superstep 4
INFO  	"BspServiceMaster:277 - setJobState: {""_stateKey"":""FINISHED"",""_applicationAttemptKey"":-1,""_superstepKey"":-1} on superstep 4"
INFO  	BspServiceWorker:1852 - processEvent: Job state changed, checking to see if it needs to restart
INFO  	"BspServiceMaster:286 - setJobState: {""_stateKey"":""FINISHED"",""_applicationAttemptKey"":-1,""_superstepKey"":-1}"
INFO  	BspServiceWorker:1852 - processEvent: Job state changed, checking to see if it needs to restart
INFO  	BspServiceWorker:1852 - processEvent: Job state changed, checking to see if it needs to restart
INFO  	BspService:685 - getJobState: Job state already exists (/_hadoopBsp/job-1453140158931-0001/_masterJobState)
INFO  	BspService:685 - getJobState: Job state already exists (/_hadoopBsp/job-1453140158931-0001/_masterJobState)
INFO  	BspService:685 - getJobState: Job state already exists (/_hadoopBsp/job-1453140158931-0001/_masterJobState)
INFO  	BspService:685 - getJobState: Job state already exists (/_hadoopBsp/job-1453140158931-0001/_masterJobState)
INFO  	BspService:685 - getJobState: Job state already exists (/_hadoopBsp/job-1453140158931-0001/_masterJobState)
INFO  	BspServiceMaster:874 - becomeMaster: Job is finished, give up trying to be the master!
INFO  	BspServiceMaster:874 - becomeMaster: Job is finished, give up trying to be the master!
INFO  	BspServiceMaster:1927 - cleanup: Notifying master its okay to cleanup with /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir/2_master
INFO  	BspService:983 - process: masterElectionChildrenChanged signaled
INFO  	BspService:983 - process: masterElectionChildrenChanged signaled
INFO  	BspServiceMaster:1927 - cleanup: Notifying master its okay to cleanup with /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir/1_master
INFO  	BspServiceMaster:1802 - cleanUpZooKeeper: Node /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir already exists, no need to create.
INFO  	BspServiceMaster:1826 - cleanUpZooKeeper: Got 2 of 6 desired children from /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir
INFO  	BspServiceMaster:1835 - cleanedUpZooKeeper: Waiting for the children of /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir to change since only got 2 nodes.
INFO  	BspServiceMaster:1927 - cleanup: Notifying master its okay to cleanup with /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir/3_master
INFO  	BspService:990 - process: cleanedUpChildrenChanged signaled
INFO  	BspServiceMaster:1826 - cleanUpZooKeeper: Got 3 of 6 desired children from /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir
INFO  	BspServiceMaster:1835 - cleanedUpZooKeeper: Waiting for the children of /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir to change since only got 3 nodes.
INFO  	NettyClient:610 - stop: Netty client halted
INFO  	BspServiceWorker:70 - saveVertices: Starting to save 2 vertices using 1 threads
INFO  	NettyClient:610 - stop: Netty client halted
INFO  	BspServiceWorker:70 - saveVertices: Starting to save 2 vertices using 1 threads
INFO  	NettyClient:610 - stop: Netty client halted
INFO  	BspServiceWorker:70 - saveVertices: Starting to save 1 vertices using 1 threads
INFO  	BspServiceWorker:70 - saveVertices: Done saving vertices.
INFO  	BspServiceWorker:70 - saveVertices: Done saving vertices.
INFO  	BspServiceWorker:70 - saveVertices: Done saving vertices.
WARN  	BspServiceWorker:1217 - saveEdges:   giraph.edgeOutputFormatClass => null [EdgeOutputFormat]  (class)
WARN  	BspServiceWorker:1217 - saveEdges:   giraph.edgeOutputFormatClass => null [EdgeOutputFormat]  (class)
WARN  	BspServiceWorker:1217 - saveEdges:   giraph.edgeOutputFormatClass => null [EdgeOutputFormat]  (class)
INFO  	BspServiceWorker:1348 - cleanup: Notifying master its okay to cleanup with /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir/1_worker
INFO  	BspService:990 - process: cleanedUpChildrenChanged signaled
INFO  	BspServiceWorker:1348 - cleanup: Notifying master its okay to cleanup with /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir/3_worker
INFO  	BspServiceWorker:1348 - cleanup: Notifying master its okay to cleanup with /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir/2_worker
INFO  	NettyServer:392 - stop: Halting netty server
INFO  	NettyServer:392 - stop: Halting netty server
INFO  	BspServiceMaster:1826 - cleanUpZooKeeper: Got 6 of 6 desired children from /_hadoopBsp/job-1453140158931-0001/_cleanedUpDir
INFO  	BspServiceMaster:1863 - cleanupZooKeeper: Removing the following path and all children - /_hadoopBsp/job-1453140158931-0001 from ZooKeeper list localhost:2181
INFO  	NettyServer:396 - stop: Start releasing resources
INFO  	NettyServer:396 - stop: Start releasing resources
INFO  	NettyServer:392 - stop: Halting netty server
INFO  	NettyServer:396 - stop: Start releasing resources
INFO  	BspService:990 - process: cleanedUpChildrenChanged signaled
INFO  	BspServiceMaster:1950 - cleanup: Removed HDFS checkpoint directory (_bsp/_checkpoints//job-1453140158931-0001) with return = false since the job GiraphDemo succeeded 
INFO  	NettyClient:575 - stop: Halting netty client
INFO  	NettyClient:593 - stop: reached wait threshold, 3 connections closed, releasing resources now.
INFO  	NettyClient:610 - stop: Netty client halted
INFO  	NettyServer:392 - stop: Halting netty server
INFO  	NettyServer:396 - stop: Start releasing resources
INFO  	NettyServer:407 - stop: Netty server halted
INFO  	NettyServer:407 - stop: Netty server halted
INFO  	NettyServer:407 - stop: Netty server halted
INFO  	GraphTaskManager:912 - cleanup: Joined with master thread
INFO  	GraphTaskManager:912 - cleanup: Joined with master thread
INFO  	NettyServer:407 - stop: Netty server halted
INFO  	MasterThread:161 - setup: Took 0.057 seconds.
INFO  	MasterThread:167 - input superstep: Took 0.161 seconds.
INFO  	MasterThread:170 - superstep 0: Took 0.171 seconds.
INFO  	MasterThread:170 - superstep 1: Took 0.288 seconds.
INFO  	MasterThread:170 - superstep 2: Took 0.193 seconds.
INFO  	MasterThread:170 - superstep 3: Took 0.155 seconds.
INFO  	MasterThread:177 - shutdown: Took 8.949 seconds.
INFO  	MasterThread:180 - total: Took 9.974 seconds.
INFO  	GraphTaskManager:912 - cleanup: Joined with master thread
